PLAN_ID,CREDITOS,MEDIA,CURSO_INICIO,NOTA_PAU_FISICA,NOTA_PAU_MATEMATICAS II,NOTA_PAU_CALIFICACION,PLAN_DESC,NOTA_FUNDAMENTOS DE PROGRAMACIÓN,NOTA_ONDAS ELECTROMAGNÉTICAS,NOTA_SISTEMAS Y CIRCUITOS,NOTA_TEORÍA DE LA COMUNICACIÓN,MATRICS_HASTA_PRESENTARSE_1RA_VEZ_FUNDAMENTOS DE PROGRAMACIÓN,MATRICS_HASTA_PRESENTARSE_1RA_VEZ_ONDAS ELECTROMAGNÉTICAS,MATRICS_HASTA_PRESENTARSE_1RA_VEZ_SISTEMAS Y CIRCUITOS,MATRICS_HASTA_PRESENTARSE_1RA_VEZ_TEORÍA DE LA COMUNICACIÓN,MATRICS_TOTALES_FUNDAMENTOS DE PROGRAMACIÓN,MATRICS_TOTALES_ONDAS ELECTROMAGNÉTICAS,MATRICS_TOTALES_SISTEMAS Y CIRCUITOS,MATRICS_TOTALES_TEORÍA DE LA COMUNICACIÓN,CONVOCS_HASTA_PRESENTARSE_1RA_VEZ_FUNDAMENTOS DE PROGRAMACIÓN,CONVOCS_HASTA_PRESENTARSE_1RA_VEZ_ONDAS ELECTROMAGNÉTICAS,CONVOCS_HASTA_PRESENTARSE_1RA_VEZ_SISTEMAS Y CIRCUITOS,CONVOCS_HASTA_PRESENTARSE_1RA_VEZ_TEORÍA DE LA COMUNICACIÓN,CONVOCS_TOTALES_FUNDAMENTOS DE PROGRAMACIÓN,CONVOCS_TOTALES_ONDAS ELECTROMAGNÉTICAS,CONVOCS_TOTALES_SISTEMAS Y CIRCUITOS,CONVOCS_TOTALES_TEORÍA DE LA COMUNICACIÓN
5041,120.0,8.639999999999999,2018-19,8.2,10.0,9.34,GRADO EN INGENIERÍA EN SISTEMAS DE TELECOMUNICACIÓN (BOE 20-04-2011),9.0,7.0,9.4,8.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5041,120.0,9.215000000000002,2018-19,8.7,9.75,9.26,GRADO EN INGENIERÍA EN SISTEMAS DE TELECOMUNICACIÓN (BOE 20-04-2011),10.0,9.5,9.6,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5041,120.0,7.105,2018-19,6.9,7.25,7.87,GRADO EN INGENIERÍA EN SISTEMAS DE TELECOMUNICACIÓN (BOE 20-04-2011),8.0,5.5,6.2,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5051,222.0,7.047972972972972,2010-11,6.3,9.75,8.67,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),5.9,7.0,5.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0
5051,234.0,7.194230769230771,2010-11,,7.75,6.31,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),6.2,7.1,5.4,6.6,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,6.0,2.0,2.0
5051,186.0,6.604032258064516,2010-11,,,5.92,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),6.6,5.0,5.2,7.7,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,7.0,2.0,1.0
5051,229.5,6.8771241830065355,2010-11,,6.5,7.41,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),7.3,6.1,5.5,6.7,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,6.0,2.0,2.0,6.0,8.0,2.0,2.0
5051,208.5,7.166906474820145,2010-11,7.7,,8.01,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),10.0,6.0,7.0,7.5,1.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,2.0,3.0,7.0,5.0,6.0,3.0
5051,216.0,6.803472222222223,2010-11,6.0,9.5,7.28,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),6.5,6.0,6.0,5.5,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,6.0,5.0,3.0,4.0
5051,132.0,6.261363636363637,2010-11,3.4,6.5,6.38,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),,,,5.5,,,,2.0,,,,2.0,,,,5.0,,,,5.0
5051,180.0,6.247500000000001,2010-11,6.6,8.67,7.25,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),6.5,6.2,5.0,5.8,2.0,3.0,2.0,2.0,2.0,5.0,2.0,3.0,4.0,9.0,4.0,5.0,4.0,12.0,4.0,7.0
5051,222.0,7.741891891891891,2010-11,6.1,6.6,8.28,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),5.8,5.1,6.0,5.5,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,5.0,4.0,1.0
5051,199.5,6.981203007518796,2010-11,,5.0,6.06,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),8.8,5.0,5.0,6.3,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,1.0,4.0,5.0,2.0,4.0,4.0
5051,222.0,6.820270270270269,2010-11,,9.75,8.14,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),7.4,5.2,6.3,6.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,6.0,1.0,2.0,4.0,6.0,4.0,4.0
5051,228.0,6.857894736842105,2010-11,5.8,,8.39,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),9.2,6.8,5.7,6.4,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,4.0,1.0,2.0
5051,145.5,5.9536082474226815,2010-11,3.1,4.7,5.9,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),,,5.9,,,,1.0,,,,1.0,,,,1.0,,,,1.0,
5051,222.0,6.974324324324323,2010-11,4.0,4.5,6.07,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),6.1,7.0,5.2,5.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,4.0,2.0,3.0
5051,204.0,7.209558823529412,2010-11,3.8,3.8,5.92,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),9.1,5.0,5.1,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,5.0,6.0,4.0,5.0
5051,175.5,6.681196581196582,2010-11,4.8,5.75,5.64,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),5.9,5.0,6.1,7.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,5.0,1.0,7.0
5051,186.0,7.0193548387096785,2010-11,4.2,3.5,6.19,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),,6.2,5.0,5.3,,1.0,1.0,1.0,,2.0,1.0,1.0,,1.0,1.0,2.0,,6.0,1.0,2.0
5051,168.0,6.756250000000001,2010-11,4.1,6.0,7.76,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),,5.0,5.9,6.3,,1.0,1.0,1.0,,3.0,1.0,2.0,,3.0,1.0,2.0,,8.0,1.0,4.0
5051,174.0,6.289655172413793,2010-11,2.8,5.8,5.72,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),6.0,5.0,5.7,6.2,1.0,3.0,1.0,1.0,2.0,4.0,3.0,4.0,1.0,7.0,1.0,2.0,4.0,10.0,6.0,9.0
5051,160.0,6.6984375,2010-11,3.4,4.25,5.44,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),6.5,5.0,5.1,5.0,4.0,3.0,1.0,2.0,4.0,3.0,1.0,4.0,11.0,8.0,1.0,3.0,11.0,8.0,1.0,9.0
5051,156.0,8.381730769230767,2010-11,3.3,7.5,6.52,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),,5.9,8.0,,,1.0,2.0,,,1.0,2.0,,,1.0,4.0,,,1.0,4.0,
5051,160.5,6.4364485981308395,2010-11,1.9,,5.31,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),5.0,5.0,6.2,5.9,1.0,2.0,1.0,2.0,1.0,5.0,3.0,5.0,3.0,6.0,2.0,4.0,3.0,15.0,6.0,12.0
5051,185.0,6.62918918918919,2011-12,,7.0,6.45,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),5.8,5.0,5.0,7.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,11.0,8.0,3.0
5051,198.0,7.112121212121213,2011-12,9.85,9.5,8.2,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),7.8,6.1,5.0,6.1,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,2.0,2.0,1.0,8.0,2.0,2.0
5051,120.0,8.235000000000001,2011-12,,,8.83,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),8.0,5.7,7.7,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5051,192.0,6.6820312500000005,2011-12,9.2,2.5,7.17,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),6.7,5.0,5.0,6.7,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0
5051,234.0,7.13974358974359,2011-12,8.4,3.5,8.21,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),6.4,6.0,6.7,6.6,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,4.0
5051,228.0,8.023026315789474,2011-12,6.8,5.5,8.34,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),9.0,7.2,5.2,8.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
5051,234.0,7.392948717948717,2011-12,9.8,5.0,8.06,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),7.5,5.7,6.4,6.5,1.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,8.0,4.0,2.0,1.0,8.0,4.0,3.0
5051,192.0,6.8078125,2011-12,4.0,9.0,7.58,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),,5.0,,6.2,,2.0,,1.0,,3.0,,2.0,,5.0,,2.0,,9.0,,4.0
5051,222.0,7.039864864864866,2011-12,9.8,8.75,7.69,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),9.0,7.0,5.1,7.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,6.0,1.0,4.0
5051,169.5,6.65929203539823,2011-12,,6.5,6.27,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),8.2,,5.4,5.0,1.0,,1.0,4.0,1.0,,1.0,4.0,2.0,,2.0,10.0,2.0,,2.0,10.0
5051,156.0,6.169230769230771,2011-12,1.5,3.25,6.13,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),7.7,,5.1,5.8,1.0,,2.0,2.0,1.0,,2.0,3.0,2.0,,4.0,4.0,2.0,,4.0,7.0
5051,150.0,6.568000000000001,2011-12,2.8,1.0,,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),7.3,5.0,,,1.0,2.0,,,1.0,3.0,,,1.0,6.0,,,1.0,9.0,,
5051,202.0,6.767574257425743,2011-12,7.1,2.0,6.4,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),7.5,6.3,5.7,5.2,2.0,3.0,2.0,1.0,2.0,4.0,2.0,1.0,4.0,8.0,3.0,2.0,4.0,10.0,3.0,2.0
5051,168.0,8.185714285714285,2011-12,6.1,7.8,5.78,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),10.0,6.1,,,1.0,2.0,,,1.0,2.0,,,1.0,4.0,,,1.0,4.0,,
5051,143.0,6.817482517482518,2011-12,1.3,6.0,6.15,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),9.8,5.0,5.0,,2.0,1.0,1.0,,2.0,3.0,2.0,,4.0,2.0,1.0,,4.0,7.0,5.0,
5051,120.0,6.211249999999999,2012-13,3.2,5.3,5.91,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),5.0,,5.6,,1.0,,1.0,,1.0,,1.0,,2.0,,2.0,,2.0,,2.0,
5051,185.0,6.665405405405406,2012-13,9.2,4.33,7.98,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),8.4,,5.1,,1.0,,1.0,,2.0,,1.0,,3.0,,2.0,,4.0,,2.0,
5051,210.0,8.170714285714284,2012-13,,,7.26,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),7.7,6.4,7.7,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5051,210.0,7.37,2012-13,7.4,4.0,7.75,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),10.0,5.8,7.1,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
5051,216.0,7.479166666666667,2012-13,7.9,3.25,7.46,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),10.0,5.5,8.5,5.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5051,234.0,7.907051282051283,2012-13,7.8,4.25,7.97,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),10.0,7.0,6.3,7.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0
5051,198.0,6.51060606060606,2012-13,6.6,5.25,6.45,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),6.4,6.4,6.6,5.6,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,4.0,1.0,1.0,4.0,4.0,1.0,4.0
5051,228.0,7.085526315789472,2012-13,7.8,9.0,6.86,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),8.2,5.6,8.1,6.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0
5051,228.0,7.815789473684211,2012-13,6.28,6.53,8.6,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),10.0,5.5,5.9,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5051,206.0,6.695631067961165,2012-13,,,6.2,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),6.4,6.2,5.3,5.4,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,5.0,4.0,6.0,1.0,5.0
5051,130.5,6.583908045977011,2012-13,8.3,,7.88,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),6.6,,7.3,,1.0,,1.0,,1.0,,1.0,,3.0,,2.0,,3.0,,2.0,
5051,186.0,7.593548387096774,2012-13,3.2,4.35,6.46,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),5.0,5.4,5.5,6.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0
5051,227.0,6.975770925110131,2012-13,9.5,7.25,7.35,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),6.7,5.8,7.7,5.9,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0
5051,184.5,6.801626016260163,2012-13,,6.5,5.59,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),5.0,5.1,5.7,5.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0
5051,138.0,6.907608695652174,2012-13,2.3,8.1,6.12,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),9.3,5.1,5.2,,3.0,2.0,3.0,,3.0,2.0,3.0,,7.0,6.0,8.0,,7.0,6.0,8.0,
5051,168.0,7.233035714285715,2012-13,4.2,9.1,7.66,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),7.0,5.4,,5.1,1.0,1.0,,1.0,1.0,2.0,,1.0,1.0,3.0,,2.0,1.0,4.0,,2.0
5051,168.0,7.200892857142857,2012-13,3.8,7.0,6.25,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),,7.0,,5.7,,2.0,,1.0,,2.0,,3.0,,5.0,,2.0,,5.0,,7.0
5051,192.0,8.163281249999999,2012-13,7.65,3.25,6.83,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),,6.2,6.1,7.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,3.0,1.0,1.0,,3.0,1.0,1.0
5051,138.0,7.378260869565219,2012-13,5.0,9.15,7.3,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),,5.0,,5.6,,2.0,,1.0,,3.0,,1.0,,6.0,,1.0,,9.0,,1.0
5051,120.0,7.290000000000001,2012-13,4.8,10.0,7.49,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),,6.0,6.0,,,2.0,1.0,,,2.0,1.0,,,6.0,1.0,,,6.0,1.0,
5051,127.0,7.174409448818898,2012-13,2.2,3.0,5.51,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),5.0,5.0,5.4,5.0,1.0,2.0,1.0,4.0,1.0,3.0,1.0,5.0,1.0,4.0,1.0,9.0,1.0,9.0,1.0,13.0
5051,126.0,7.517857142857143,2012-13,2.8,4.5,6.19,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),,,,6.6,,,,1.0,,,,1.0,,,,1.0,,,,1.0
5051,156.0,7.7682692307692305,2012-13,8.2,6.8,7.87,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),,6.3,,6.4,,4.0,,2.0,,4.0,,2.0,,10.0,,5.0,,10.0,,5.0
5051,150.0,6.356999999999999,2012-13,6.7,5.5,6.0,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),6.0,,,,1.0,,,,2.0,,,,1.0,,,,5.0,,,
5051,126.0,6.688095238095238,2012-13,,9.0,7.63,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),,,5.2,5.0,,,1.0,1.0,,,2.0,2.0,,,1.0,2.0,,,5.0,4.0
5051,167.5,6.703283582089553,2012-13,3.1,2.5,5.81,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),10.0,5.1,7.6,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,13.0
5051,210.0,6.631428571428572,2013-14,4.7,5.3,6.66,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),9.5,6.0,5.3,6.1,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,6.0
5051,162.0,6.375000000000002,2013-14,2.7,8.25,6.34,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),6.0,5.0,5.4,,1.0,1.0,1.0,,2.0,1.0,4.0,,3.0,2.0,2.0,,5.0,2.0,9.0,
5051,168.0,6.739285714285715,2013-14,7.7,7.9,7.65,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),5.5,,5.1,5.2,1.0,,1.0,1.0,1.0,,1.0,1.0,2.0,,1.0,1.0,2.0,,1.0,1.0
5051,234.0,8.482051282051282,2013-14,9.4,7.2,8.3,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),8.0,7.0,7.3,7.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5051,184.5,6.482113821138212,2013-14,,5.5,7.86,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),7.0,5.0,7.0,5.5,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,8.0,4.0,7.0
5051,234.0,7.9615384615384635,2013-14,7.1,10.0,7.97,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),8.0,7.0,5.8,7.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5051,196.5,6.523664122137404,2013-14,7.6,2.35,6.52,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),7.1,5.3,5.9,5.3,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,7.0,3.0,6.0
5051,210.0,6.575714285714285,2013-14,6.8,6.3,8.06,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),9.0,5.9,5.0,5.9,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,7.0,2.0,6.0,3.0,7.0,2.0,6.0
5051,234.0,7.716666666666667,2013-14,7.2,6.6,7.53,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),6.0,6.3,5.1,6.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
5051,150.0,7.629,2013-14,7.0,6.45,7.61,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),9.0,5.0,,5.0,1.0,1.0,,1.0,1.0,1.0,,3.0,1.0,2.0,,2.0,1.0,2.0,,7.0
5051,160.5,7.201869158878505,2013-14,9.9,8.75,8.95,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),5.0,,5.1,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,
5051,178.5,6.583193277310925,2013-14,6.4,5.95,5.62,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),9.2,5.0,5.1,7.2,1.0,2.0,3.0,2.0,1.0,2.0,3.0,4.0,1.0,6.0,8.0,5.0,1.0,6.0,8.0,9.0
5051,220.0,6.852045454545455,2013-14,,8.85,7.14,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),8.2,6.0,5.9,5.7,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,5.0,2.0,4.0
5051,210.0,6.904285714285714,2013-14,,5.0,6.72,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),5.0,5.0,5.0,5.6,1.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,8.0,6.0,1.0
5051,154.5,7.515533980582523,2013-14,,7.5,6.38,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),6.0,,,,1.0,,,,1.0,,,,3.0,,,,3.0,,,
5051,169.5,6.794690265486726,2013-14,2.9,5.25,5.33,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),7.0,5.0,5.2,,1.0,1.0,1.0,,1.0,1.0,2.0,,1.0,3.0,1.0,,1.0,3.0,5.0,
5051,126.0,6.417857142857143,2013-14,5.3,5.0,5.34,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),5.1,5.3,5.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,10.0,2.0,3.0
5051,144.0,7.8656250000000005,2013-14,,9.75,7.28,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),,,,7.7,,,,1.0,,,,1.0,,,,1.0,,,,1.0
5051,129.5,6.667567567567568,2013-14,5.4,3.3,5.4,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),,5.0,,5.3,,2.0,,1.0,,3.0,,3.0,,5.0,,1.0,,9.0,,6.0
5051,121.5,6.676543209876543,2013-14,2.8,6.0,5.31,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),,6.2,,5.2,,1.0,,1.0,,2.0,,2.0,,1.0,,2.0,,4.0,,5.0
5051,210.0,7.057857142857142,2014-15,7.5,4.75,,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),8.7,5.0,5.0,6.1,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,8.0,2.0,3.0
5051,221.0,7.416742081447963,2014-15,3.73,4.5,7.3,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),8.1,5.3,5.2,7.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5051,194.0,6.859793814432989,2014-15,7.0,5.0,7.88,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),9.4,5.5,5.0,6.3,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,4.0,2.0,1.0,5.0,4.0,4.0
5051,174.5,6.833810888252149,2014-15,7.1,,6.54,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),6.2,5.8,7.1,5.9,1.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,4.0,2.0,6.0,1.0,7.0,5.0,6.0
5051,204.0,7.141911764705883,2014-15,4.3,3.75,6.96,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),7.6,6.5,5.7,7.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
5051,174.0,6.605172413793104,2014-15,6.35,5.0,7.09,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),10.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,9.0,2.0,11.0
5051,202.5,6.713333333333334,2014-15,4.0,3.38,6.54,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),7.0,6.1,5.6,6.3,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,5.0,3.0,4.0
5051,228.0,7.078947368421054,2014-15,3.0,6.35,6.63,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),6.0,7.0,5.6,5.8,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0
5051,234.0,7.763461538461538,2014-15,6.75,8.25,8.86,GRADO EN INGENIERÍA TELEMÁTICA (BOE 20-04-2011),10.0,7.2,6.0,6.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0
